area,direction,homeName,homeUrl,location,postDate,price,roomContent
28,南,整租·金碧花园第三金碧,https://gz.lianjia.com/zufang/GZ2258691953895931904.html,广州海珠金碧,2019-05-17,2700,1室0厅
60,东北,芳华花园洛涛居,https://gz.lianjia.com/zufang/GZ2258535275779604480.html,广州番禺洛溪,2019-05-17,3300,2室1厅
14,东北卧,合租·广州雅居乐花园剑桥郡,https://gz.lianjia.com/zufang/GZ2249795272052326400.html,广州番禺雅居乐,2019-05-05,1860,4居室
6,南卧,合租·南国奥林匹克花园,https://gz.lianjia.com/zufang/GZ2254243125596004352.html,广州番禺汉溪,2019-05-11,1290,4居室
65,南,凤安花园,https://gz.lianjia.com/zufang/GZ2203499240208990208.html,广州海珠工业大道北,2019-03-02,2900,2室1厅
96,北,整租·育蕾小区育蕾二街,https://gz.lianjia.com/zufang/GZ2258470584839315456.html,广州天河天河南,2019-05-17,7600,3室2厅
80,东,金羊花园,https://gz.lianjia.com/zufang/GZ2203398227259031552.html,广州越秀杨箕,2019-03-02,7500,3室1厅
123,南,嘉裕公馆,https://gz.lianjia.com/zufang/GZ2203012467691626496.html,广州天河珠江新城中,2019-03-01,18000,3室2厅
7,西卧,合租·高教花园,https://gz.lianjia.com/zufang/GZ2253578958967160832.html,广州海珠磨碟沙,2019-05-10,1890,4居室
150,北,寺右新马路3号大院,https://gz.lianjia.com/zufang/GZ2202856810116300800.html,广州越秀杨箕,2019-03-01,8200,3室2厅
52,南,威立大厦,https://gz.lianjia.com/zufang/GZ2202838046636769280.html,广州天河林和,2019-03-01,5000,1室1厅
10,北卧,合租·天龙大厦,https://gz.lianjia.com/zufang/GZ2253517954920751104.html,广州天河龙口西,2019-05-10,2090,4居室
108,南,整租·保利天悦花园,https://gz.lianjia.com/zufang/GZ2202798577691140096.html,广州海珠万胜围,2019-03-01,10500,3室1厅
97,南,中山大学宿舍蒲园区,https://gz.lianjia.com/zufang/GZ2202787917598818304.html,广州海珠中大,2019-03-01,6000,3室2厅
64,西南,南洲花苑A区,https://gz.lianjia.com/zufang/GZ2202753311671582720.html,广州海珠南洲,2019-03-01,2800,2室1厅
9,北卧,合租·天龙大厦,https://gz.lianjia.com/zufang/GZ2253517954098667520.html,广州天河龙口西,2019-05-10,2230,4居室
91,东南,整租·同和云苑新村,https://gz.lianjia.com/zufang/GZ2202678718575411200.html,广州白云同和,2019-03-01,2800,3室2厅
55,东,财润国际大厦,https://gz.lianjia.com/zufang/GZ2262811891602554880.html,广州天河粤垦,2019-05-23,5300,1室0厅
48,东南,德意居,https://gz.lianjia.com/zufang/GZ2262066622913593344.html,广州越秀农讲所,2019-05-22,4100,1室0厅
11,东卧,合租·翠城花园,https://gz.lianjia.com/zufang/GZ2253385691469709312.html,广州海珠江燕路,2019-05-10,1890,4居室
30,南,新港西路,https://gz.lianjia.com/zufang/GZ2261502444062113792.html,广州海珠新港西,2019-05-21,2000,1室1厅
30,北,广州渔人码头SOHO54公寓,https://gz.lianjia.com/zufang/GZ2261423076246036480.html,广州番禺洛溪,2019-05-21,2000,1室0厅
10,北卧,合租·天河广场,https://gz.lianjia.com/zufang/GZ2252128606333706240.html,广州天河东圃,2019-05-08,1830,3居室
8,西卧,合租·金羊花园,https://gz.lianjia.com/zufang/GZ2252280631230996480.html,广州越秀杨箕,2019-05-08,1760,4居室
124,南,吉祥北园,https://gz.lianjia.com/zufang/GZ2260744049323950080.html,广州番禺洛溪,2019-05-21,4500,3室2厅
99,南,整租·吉祥北园,https://gz.lianjia.com/zufang/GZ2260754918787268608.html,广州番禺洛溪,2019-05-20,3400,2室1厅
40,东,白云畔山花园,https://gz.lianjia.com/zufang/GZ2260046538522755072.html,广州白云梅花园,2019-05-19,3200,1室1厅
67,东,茶滘新村,https://gz.lianjia.com/zufang/GZ2259270566722666496.html,广州荔湾茶滘,2019-05-18,2800,2室1厅
82,东,东景华庭,https://gz.lianjia.com/zufang/GZ2257873148085280768.html,广州增城白江,2019-05-16,1800,2室2厅
83,东,东景华庭,https://gz.lianjia.com/zufang/GZ2257865340455493632.html,广州增城白江,2019-05-17,2000,2室2厅
8,西南卧,合租·五山花园,https://gz.lianjia.com/zufang/GZ2249746450194112512.html,广州天河五山,2019-05-05,1930,4居室
106,南/北,力诚凯怡湾,https://gz.lianjia.com/zufang/GZ2257849862836199424.html,广州增城新塘南,2019-05-16,2300,3室1厅
78,南,前进路基立北街,https://gz.lianjia.com/zufang/GZ2257840605219012608.html,广州海珠前进路,2019-05-16,3300,3室1厅
12,西南卧,合租·广州雅居乐花园时光九篇,https://gz.lianjia.com/zufang/GZ2249534243200049152.html,广州番禺雅居乐,2019-05-05,1630,4居室
60,东南,金悦东山国际公馆,https://gz.lianjia.com/zufang/GZ2257213322628186112.html,广州越秀黄花岗,2019-05-15,4500,2室1厅
150,东南,康盈阁,https://gz.lianjia.com/zufang/GZ2256562858378928128.html,广州白云机场路,2019-05-15,5500,4室2厅
77,南,中意花苑,https://gz.lianjia.com/zufang/GZ2256539232904683520.html,广州白云机场路,2019-05-14,3600,2室1厅
12,北卧,合租·骏景花园,https://gz.lianjia.com/zufang/GZ2248760225551360000.html,广州天河棠下,2019-05-04,1960,4居室
98,东,整租·晓港湾明华苑,https://gz.lianjia.com/zufang/GZ2255783590325657600.html,广州海珠金碧,2019-05-13,4200,4室2厅
28,东,白沙新村,https://gz.lianjia.com/zufang/GZ2255024992499023872.html,广州白云机场路,2019-05-13,1500,1室0厅
25,南卧,合租·锦绣香江花园紫荆园,https://gz.lianjia.com/zufang/GZ2247216610462924800.html,广州番禺汉溪,2019-05-01,1930,3居室
74,南/北,大沙地西273号大院,https://gz.lianjia.com/zufang/GZ2253373155030867968.html,广州黄埔大沙地,2019-05-10,3200,2室2厅
29,西,天诚广场世纪华都,https://gz.lianjia.com/zufang/GZ2252882703152054272.html,广州天河天润路,2019-05-09,3200,1室0厅
87,东南,云景花园云景名都,https://gz.lianjia.com/zufang/GZ2252784647597727744.html,广州白云京溪,2019-05-09,5500,3室1厅
10,南卧,合租·辉洋苑,https://gz.lianjia.com/zufang/GZ2246929998462328832.html,广州荔湾黄沙,2019-05-01,1860,3居室
50,南/北,泰景花园东城华庭,https://gz.lianjia.com/zufang/GZ2225816210329567232.html,广州黄埔黄埔区府,2019-04-02,3600,1室1厅-复式
93,西南,新业路公安宿舍,https://gz.lianjia.com/zufang/GZ2220016448074686464.html,广州海珠工业大道南,2019-03-25,3800,3室2厅
12,南卧,合租·穗花新村穗花三巷,https://gz.lianjia.com/zufang/GZ2235678441942810624.html,广州海珠昌岗,2019-04-16,1890,3居室
7,南卧,合租·南国奥林匹克花园,https://gz.lianjia.com/zufang/GZ2235524126292836352.html,广州番禺汉溪,2019-04-15,1390,4居室
91,东,时代新世界,https://gz.lianjia.com/zufang/GZ2214933604671700992.html,广州天河燕塘,2019-03-18,6000,2室2厅
47,南,广信金兰花园,https://gz.lianjia.com/zufang/GZ2217142451968147456.html,广州白云白云大道南,2019-03-21,3200,2室1厅
85,南,亚运城媒体南村,https://gz.lianjia.com/zufang/GZ2202106036611973120.html,广州番禺亚运城,2019-02-28,3000,2室2厅
74,南,信成小区,https://gz.lianjia.com/zufang/GZ2201434892464553984.html,广州天河体育中心,2019-02-27,4500,2室1厅
81,东南,德荣小区,https://gz.lianjia.com/zufang/GZ2200449821432102912.html,广州天河龙口西,2019-02-26,5000,2室2厅
13,南卧,合租·黄埔新村黄埔雅苑,https://gz.lianjia.com/zufang/GZ2250046812574449664.html,广州黄埔黄埔区府,2019-05-05,1890,4居室
7,北卧,合租·德荣小区,https://gz.lianjia.com/zufang/GZ2251163561013280768.html,广州天河龙口西,2019-05-07,1930,3居室
60,东,宝岗大道马涌直街,https://gz.lianjia.com/zufang/GZ2201339579406499840.html,广州海珠宝岗,2019-02-27,2500,2室1厅
151,西南,利雅湾,https://gz.lianjia.com/zufang/GZ2200445502255013888.html,广州天河珠江新城中,2019-02-26,17000,3室2厅
86,东南,桥东大厦,https://gz.lianjia.com/zufang/GZ2199965387683004416.html,广州荔湾滘口,2019-02-25,3500,2室1厅
134,南/北,御鹿华轩山畔雍庭,https://gz.lianjia.com/zufang/GZ2199780957979426816.html,广州白云麓景,2019-02-25,8000,4室2厅-复式
15,东南卧,合租·珠光御景壹號,https://gz.lianjia.com/zufang/GZ2240403361998848000.html,广州荔湾黄沙,2019-04-22,3130,5居室
12,北卧,合租·体育西路,https://gz.lianjia.com/zufang/GZ2240387059435454464.html,广州天河天河南,2019-04-22,2490,4居室
100,东北,雅居乐锦城花语集,https://gz.lianjia.com/zufang/GZ2198530785953185792.html,广州花都旧区,2019-02-23,2200,3室1厅
74,东,禺东西路,https://gz.lianjia.com/zufang/GZ2196380031519817728.html,广州天河林和,2019-02-21,2500,2室2厅
80,西北,林和东小区,https://gz.lianjia.com/zufang/GZ2197657402650656768.html,广州天河林和,2019-02-22,4200,3室1厅
36,东北,金碧领秀国际,https://gz.lianjia.com/zufang/GZ2252031179010080768.html,广州黄埔黄埔区府,2019-05-08,2300,1室0厅
77,东,鹤林苑,https://gz.lianjia.com/zufang/GZ2249848190402560000.html,广州黄埔大沙地,2019-05-05,2600,2室2厅
46,南/北,奥园城市天地,https://gz.lianjia.com/zufang/GZ2250653346983575552.html,广州番禺汉溪,2019-05-06,4000,1室1厅
68,东北,祈福辉煌台,https://gz.lianjia.com/zufang/GZ2248421323649335296.html,广州花都铁路西,2019-05-03,1600,1室2厅
10,南卧,合租·珠江帝景苑赏湖轩,https://gz.lianjia.com/zufang/GZ2240403030229401600.html,广州海珠滨江东,2019-04-22,2390,4居室
156,南,怡港花园,https://gz.lianjia.com/zufang/GZ2247076575134883840.html,广州黄埔黄埔区府,2019-05-01,6200,4室1厅-复式
80,东南,远大芳华都汇,https://gz.lianjia.com/zufang/GZ2246114089455853568.html,广州荔湾西朗,2019-04-30,4000,2室2厅
13,北卧,合租·坚真花园,https://gz.lianjia.com/zufang/GZ2239868027233640448.html,广州海珠赤岗,2019-04-21,1930,4居室
41,南,佳润云凯雅寓,https://gz.lianjia.com/zufang/GZ2244075722127704064.html,广州白云南湖,2019-04-27,3800,2室1厅
78,东南,整租·优山悦海,https://gz.lianjia.com/zufang/GZ2243368244344274944.html,广州南沙南沙港,2019-04-26,2000,2室2厅
73,北,越秀花苑大厦,https://gz.lianjia.com/zufang/GZ2243253003618623488.html,广州越秀小北,2019-04-26,5100,2室1厅
93,南/北,云峰花园4期,https://gz.lianjia.com/zufang/GZ2238953889716518912.html,广州花都镜湖大道,2019-04-20,3200,3室2厅
96,南,大运家园,https://gz.lianjia.com/zufang/GZ2233073009277534208.html,广州花都新区,2019-04-13,3200,2室2厅
35,北,龙泉居,https://gz.lianjia.com/zufang/GZ2230227683537584128.html,广州荔湾芳村,2019-04-08,1800,1室1厅
40,北,锐丰中心,https://gz.lianjia.com/zufang/GZ2228988062695178240.html,广州黄埔香雪,2019-04-07,3500,2室1厅
36,南,富景花园,https://gz.lianjia.com/zufang/GZ2228749839305547776.html,广州海珠新港西,2019-04-06,3600,1室1厅
8,东卧,合租·穗花新村穗花三巷,https://gz.lianjia.com/zufang/GZ2235687517846241280.html,广州海珠昌岗,2019-04-16,1560,3居室
60,南,晓南花园晓南一街,https://gz.lianjia.com/zufang/GZ2227381431796244480.html,广州海珠新港西,2019-04-04,2500,2室1厅
12,南卧,合租·穗花新村穗花三巷,https://gz.lianjia.com/zufang/GZ2235686790814515200.html,广州海珠昌岗,2019-04-16,1930,3居室
9,东卧,合租·利雅湾,https://gz.lianjia.com/zufang/GZ2234743926542041088.html,广州天河珠江新城中,2019-04-14,2960,4居室
84,北,富力金港城南区,https://gz.lianjia.com/zufang/GZ2162302206450614272.html,广州花都花东镇,2019-02-28,2000,2室1厅
58,南,保利中汇广场,https://gz.lianjia.com/zufang/GZ2110708719825190912.html,广州天河林和,2018-10-25,7000,1室0厅
7,东南卧,合租·南国奥林匹克花园,https://gz.lianjia.com/zufang/GZ2231885322290479104.html,广州番禺汉溪,2019-04-10,1390,4居室
46,东南,广信金兰花园,https://gz.lianjia.com/zufang/GZ2270288421077655552.html,广州白云白云大道南,2019-06-02,2300,1室1厅
101,西,新燕花园,https://gz.lianjia.com/zufang/GZ2270277423436136448.html,广州天河燕塘,2019-06-02,5700,3室1厅
100,东北,江南新苑,https://gz.lianjia.com/zufang/GZ2270167087421341696.html,广州海珠新港西,2019-06-02,7200,3室2厅
9,南卧,合租·富力顺意花园,https://gz.lianjia.com/zufang/GZ2259881560893562880.html,广州海珠江燕路,2019-05-19,1530,4居室
79,西北,珠江花园,https://gz.lianjia.com/zufang/GZ2270155330493087744.html,广州番禺夏滘,2019-06-02,3000,2室2厅
53,北,广州星河湾,https://gz.lianjia.com/zufang/GZ2270041430418259968.html,广州番禺星河湾,2019-06-02,3200,1室1厅
8,南卧,合租·富力顺意花园,https://gz.lianjia.com/zufang/GZ2259881545785409536.html,广州海珠江燕路,2019-05-19,1560,4居室
27,北,整租·天逸名都,https://gz.lianjia.com/zufang/GZ2269578328698789888.html,广州天河龙口东,2019-06-01,3300,1室1厅
34,东,金悦东山国际公馆,https://gz.lianjia.com/zufang/GZ2269505705742434304.html,广州越秀黄花岗,2019-06-01,3000,1室0厅
75,东南,电视台宿舍,https://gz.lianjia.com/zufang/GZ2269343912009408512.html,广州白云机场路,2019-06-01,3500,2室1厅
13,西卧,合租·富力顺意花园,https://gz.lianjia.com/zufang/GZ2259881314352644096.html,广州海珠江燕路,2019-05-19,1960,4居室
23,东,金碧湾,https://gz.lianjia.com/zufang/GZ2269319320721440768.html,广州海珠工业大道北,2019-06-01,2800,1室0厅
70,南,铁路大厦,https://gz.lianjia.com/zufang/GZ2268551121125777408.html,广州荔湾黄沙,2019-05-31,4000,2室1厅
7,西卧,合租·富力顺意花园,https://gz.lianjia.com/zufang/GZ2259881276855025664.html,广州海珠江燕路,2019-05-19,1560,3居室
46,西,整租·易通大厦,https://gz.lianjia.com/zufang/GZ2268034958130159616.html,广州天河石牌,2019-05-30,4200,1室0厅
73,南,裕景花园东区,https://gz.lianjia.com/zufang/GZ2267997473492434944.html,广州番禺洛溪,2019-05-30,3000,2室1厅
85,南/北,芳村花园,https://gz.lianjia.com/zufang/GZ2267991014885302272.html,广州荔湾坑口,2019-05-30,3300,2室1厅
10,西卧,合租·锦丽居,https://gz.lianjia.com/zufang/GZ2258774958685822976.html,广州海珠金碧,2019-05-17,1930,3居室
80,南,天盛大厦,https://gz.lianjia.com/zufang/GZ2267872134720126976.html,广州天河天河南,2019-05-30,8500,3室1厅
8,西卧,合租·岭南新世界,https://gz.lianjia.com/zufang/GZ2257838647309516800.html,广州白云嘉禾望岗,2019-05-16,1460,3居室
40,南,革新路新民五街,https://gz.lianjia.com/zufang/GZ2266730280662876160.html,广州海珠工业大道北,2019-05-28,2300,2室1厅
30,南,黄沙大道粤南大街,https://gz.lianjia.com/zufang/GZ2266679897567543296.html,广州荔湾黄沙,2019-05-28,1500,1室0厅
35,东南,惠雅阁,https://gz.lianjia.com/zufang/GZ2266644242451398656.html,广州越秀建设路,2019-05-28,3500,1室0厅
7,北卧,合租·星汇园,https://gz.lianjia.com/zufang/GZ2257707081145008128.html,广州天河珠江新城西,2019-05-16,2460,4居室
30,东,金碧花园第一金碧,https://gz.lianjia.com/zufang/GZ2266593122760785920.html,广州海珠金碧,2019-05-28,2500,1室0厅
26,南/北,西关尚品,https://gz.lianjia.com/zufang/GZ2266586437107859456.html,广州荔湾和平西,2019-05-28,2200,1室0厅
7,西卧,合租·骏景花园,https://gz.lianjia.com/zufang/GZ2255844300636569600.html,广州天河棠下,2019-05-13,1560,5居室
75,南,洛溪长大公司,https://gz.lianjia.com/zufang/GZ2265885714980290560.html,广州番禺洛溪,2019-05-27,3000,2室1厅
69,东/东南,新世界逸彩庭园,https://gz.lianjia.com/zufang/GZ2265740199390879744.html,广州荔湾滘口,2019-05-27,3500,2室1厅
16,南卧,合租·时代花园,https://gz.lianjia.com/zufang/GZ2255049248108724224.html,广州白云机场路,2019-05-12,2260,5居室
105,南/北,盈丰华轩,https://gz.lianjia.com/zufang/GZ2265718024046911488.html,广州海珠江燕路,2019-05-27,4500,3室1厅
157,南,珠江帝景苑赏湖轩,https://gz.lianjia.com/zufang/GZ2265671572406665216.html,广州海珠滨江东,2019-05-27,10000,4室2厅
10,西卧,合租·天河广场,https://gz.lianjia.com/zufang/GZ2254182691849379840.html,广州天河东圃,2019-05-11,1760,3居室
99,东南,锦绣华庭,https://gz.lianjia.com/zufang/GZ2265221200240181248.html,广州番禺市桥,2019-05-26,3600,2室2厅
120,东南,保利林语山庄,https://gz.lianjia.com/zufang/GZ2265144518967820288.html,广州黄埔科学城,2019-05-26,6000,4室2厅
23,南,广工大院,https://gz.lianjia.com/zufang/GZ2265085881985531904.html,广州越秀黄花岗,2019-05-26,2200,1室0厅
8,南卧,合租·荔港南湾,https://gz.lianjia.com/zufang/GZ2253699286057353216.html,广州荔湾南岸路,2019-05-10,1590,4居室
53,东,云东小区,https://gz.lianjia.com/zufang/GZ2265053013607448576.html,广州白云同和,2019-05-26,2700,2室1厅
39,南,金碧领秀国际,https://gz.lianjia.com/zufang/GZ2265042737503928320.html,广州黄埔黄埔区府,2019-05-26,2400,1室0厅
13,北卧,合租·广州雅居乐花园雅翠庭,https://gz.lianjia.com/zufang/GZ2250106466793168896.html,广州番禺雅居乐,2019-05-05,1990,4居室
78,西南,鸿富大厦,https://gz.lianjia.com/zufang/GZ2264879770867343360.html,广州海珠前进路,2019-05-26,5200,3室2厅
115,东南,东方之珠花园,https://gz.lianjia.com/zufang/GZ2264531517101309952.html,广州天河天润路,2019-05-25,8000,3室1厅
11,南卧,合租·保利花园,https://gz.lianjia.com/zufang/GZ2249773421120724992.html,广州海珠工业大道中,2019-05-05,2090,4居室
65,南,贤人阁,https://gz.lianjia.com/zufang/GZ2264470600766455808.html,广州天河龙口西,2019-05-25,5000,1室1厅
146,北,整租·凯云新世界,https://gz.lianjia.com/zufang/GZ2264442831730900992.html,广州白云嘉禾望岗,2019-05-25,11000,3室2厅
9,西卧,合租·恒康阁,https://gz.lianjia.com/zufang/GZ2246927373071564800.html,广州天河林和,2019-05-01,2060,4居室
61,东,马赛国际公寓,https://gz.lianjia.com/zufang/GZ2264405253938225152.html,广州天河珠江新城东,2019-05-25,4500,1室1厅
78,东,紫荆花园,https://gz.lianjia.com/zufang/GZ2264281929899573248.html,广州白云新市,2019-05-25,4200,3室1厅
8,南卧,合租·五山花园,https://gz.lianjia.com/zufang/GZ2246904779630985216.html,广州天河五山,2019-05-01,1890,4居室
46,北,天逸名都,https://gz.lianjia.com/zufang/GZ2264222557630898176.html,广州天河龙口东,2019-05-25,3800,1室1厅
105,南,君林天下,https://gz.lianjia.com/zufang/GZ2263755207785848832.html,广州天河龙洞,2019-05-24,7000,3室2厅
12,南卧,合租·黄田小区,https://gz.lianjia.com/zufang/GZ2256569075587358720.html,广州越秀麓景,2019-05-14,2260,2居室
28,西,金碧花园第一金碧,https://gz.lianjia.com/zufang/GZ2263702739828097024.html,广州海珠金碧,2019-05-24,2300,1室1厅
67,西南,汇雅花园,https://gz.lianjia.com/zufang/GZ2263647624064679936.html,广州白云龙归,2019-05-24,1000,2室2厅
32,北,金碧花园第三金碧,https://gz.lianjia.com/zufang/GZ2263597780540850176.html,广州海珠金碧,2019-05-24,2400,1室0厅
11,南卧,合租·富力桃园,https://gz.lianjia.com/zufang/GZ2254413990166282240.html,广州白云罗冲围,2019-05-11,2090,4居室
199,东南,大北路侨联大街,https://gz.lianjia.com/zufang/GZ2263558954388815872.html,广州番禺市桥,2019-05-24,6000,8室3厅
100,东南,大北路侨联大街,https://gz.lianjia.com/zufang/GZ2263494652227223552.html,广州番禺市桥,2019-05-24,2400,2室1厅
9,北卧,合租·穗花新村,https://gz.lianjia.com/zufang/GZ2254122843384053760.html,广州海珠昌岗,2019-05-11,1560,3居室
50,南,拥翠小区西十一街,https://gz.lianjia.com/zufang/GZ2262958810144440320.html,广州越秀建设路,2019-05-24,4100,2室1厅
42,东,百事佳新村A区,https://gz.lianjia.com/zufang/GZ2262815214456012800.html,广州白云景泰,2019-05-23,1300,1室1厅
70,北,穗发花园,https://gz.lianjia.com/zufang/GZ2262801960917016576.html,广州海珠新港西,2019-05-23,3800,3室2厅
9,西卧,合租·保利花园,https://gz.lianjia.com/zufang/GZ2253487725078921216.html,广州海珠工业大道中,2019-05-10,1760,3居室
57,南,前进路聚龙新街,https://gz.lianjia.com/zufang/GZ2262082777988210688.html,广州海珠前进路,2019-05-22,3600,2室1厅
74,东南,整租·六运小区,https://gz.lianjia.com/zufang/GZ2261617388141690880.html,广州天河天河南,2019-05-21,4500,2室1厅
73,东南,云华楼,https://gz.lianjia.com/zufang/GZ2261537762257666048.html,广州天河沙太南,2019-05-21,2500,2室1厅
33,西南,整租·广州渔人码头SOHO54公寓,https://gz.lianjia.com/zufang/GZ2262034357525159936.html,广州番禺洛溪,2019-05-22,2100,1室0厅
19,北卧,合租·金豪嘉苑,https://gz.lianjia.com/zufang/GZ2252914846603681792.html,广州海珠滨江东,2019-05-09,2730,4居室
7,北卧,合租·岭南新世界,https://gz.lianjia.com/zufang/GZ2252914688167772160.html,广州白云嘉禾望岗,2019-05-09,1430,4居室
36,东北,圣雅堡,https://gz.lianjia.com/zufang/GZ2261457344246857728.html,广州白云罗冲围,2019-05-21,1800,1室0厅
25,北,怡乐路,https://gz.lianjia.com/zufang/GZ2261422010138116096.html,广州海珠中大,2019-05-21,2000,1室0厅
10,西卧,合租·锦丽居,https://gz.lianjia.com/zufang/GZ2252160498562760704.html,广州海珠金碧,2019-05-08,1760,4居室
125,东北,整租·大城云山,https://gz.lianjia.com/zufang/GZ2261306149158789120.html,广州从化太平镇,2019-05-21,2500,3室2厅
138,北,凯云新世界,https://gz.lianjia.com/zufang/GZ2260860482917777408.html,广州白云嘉禾望岗,2019-05-20,12000,3室2厅
9,南卧,合租·顺景雅苑,https://gz.lianjia.com/zufang/GZ2250770527247941632.html,广州海珠新港西,2019-05-06,1660,4居室
80,北,尚德大厦,https://gz.lianjia.com/zufang/GZ2260798212846141440.html,广州天河龙口东,2019-05-20,6000,3室2厅
66,西北,金域蓝湾,https://gz.lianjia.com/zufang/GZ2260246557272047616.html,广州白云金沙洲,2019-05-19,4000,2室2厅
8,西卧,合租·嘉宝华庭,https://gz.lianjia.com/zufang/GZ2246927808733650944.html,广州天河龙口西,2019-05-01,2190,4居室
40,南,晓港东二马路,https://gz.lianjia.com/zufang/GZ2259923666781880320.html,广州海珠新港西,2019-05-19,2500,1室1厅
94,南,整租·星汇雅苑,https://gz.lianjia.com/zufang/GZ2259841026938109952.html,广州天河珠江新城东,2019-05-19,8450,2室2厅
54,南,广园西路,https://gz.lianjia.com/zufang/GZ2258730377260564480.html,广州越秀桂花岗,2019-05-17,2800,2室1厅
20,东南,西华路第一津街,https://gz.lianjia.com/zufang/GZ2258639025487757312.html,广州越秀西华路,2019-05-17,1500,1室0厅
55,南,荔湾路,https://gz.lianjia.com/zufang/GZ2258514922793615360.html,广州荔湾陈家祠,2019-05-17,3200,2室1厅
78,南,新塘新世界花园嘉华苑,https://gz.lianjia.com/zufang/GZ2258464491832885248.html,广州增城沙村,2019-05-17,1600,2室1厅
11,西卧,合租·蓝色康园,https://gz.lianjia.com/zufang/GZ2246391015181393920.html,广州海珠滨江东,2019-04-30,2090,3居室
43,北,天逸名都,https://gz.lianjia.com/zufang/GZ2257956948374986752.html,广州天河龙口东,2019-05-16,4500,1室1厅
38,东,又一居花园,https://gz.lianjia.com/zufang/GZ2257873185037369344.html,广州白云机场路,2019-05-16,3000,1室1厅
10,北卧,合租·六运小区,https://gz.lianjia.com/zufang/GZ2240398064072261632.html,广州天河天河南,2019-04-22,2060,3居室
34,东/东南,圣雅堡,https://gz.lianjia.com/zufang/GZ2257838105002246144.html,广州白云罗冲围,2019-05-16,1700,1室0厅
25,东南,侨诚花园宝通街,https://gz.lianjia.com/zufang/GZ2257815287317667840.html,广州海珠金碧,2019-05-16,2300,1室0厅
78,北,美好居,https://gz.lianjia.com/zufang/GZ2257138414766276608.html,广州天河车陂,2019-05-15,4100,2室1厅
13,南卧,合租·光大花园,https://gz.lianjia.com/zufang/GZ2239978383943671808.html,广州海珠工业大道北,2019-04-21,2190,4居室
58,西北,整租·万科爱地住宅区,https://gz.lianjia.com/zufang/GZ2257032208034570240.html,广州白云金沙洲,2019-05-15,3300,1室1厅
93,东/西,万科欧泊,https://gz.lianjia.com/zufang/GZ2257024948071833600.html,广州番禺万博,2019-05-15,5000,3室2厅
11,北卧,合租·万科柏悦湾,https://gz.lianjia.com/zufang/GZ2239253728328949760.html,广州荔湾大坦沙,2019-04-20,1660,4居室
13,南,人民北路,https://gz.lianjia.com/zufang/GZ2256996014915592192.html,广州越秀盘福,2019-05-15,1400,1室0厅
30,北,泰沙路,https://gz.lianjia.com/zufang/GZ2256348860207611904.html,广州海珠江燕路,2019-05-14,1500,1室0厅
83,西南,盛大蓝庭,https://gz.lianjia.com/zufang/GZ2256296623422308352.html,广州荔湾坑口,2019-05-14,3800,2室2厅
96,南/北,东湖北大院,https://gz.lianjia.com/zufang/GZ2255665868904341504.html,广州越秀东湖,2019-05-13,15000,3室2厅
11,南卧,合租·六运小区,https://gz.lianjia.com/zufang/GZ2239163356739010560.html,广州天河天河南,2019-04-20,2160,3居室
